study,sref,treatment,mid,hid,ts,tid,uid,investment,ttype,netsales,longs,shorts,numshares,mprice,price
20,(55),m3,105,2,2016nov14 17:39:22.897,44703,93,-2,-1,167.67029,,,0,0,.10865348
20,(55),m3,105,1,2016nov14 17:39:22.897,44703,93,-2,-1,249.69714,,,-7.8686457,-.25417334,.24676396
20,(55),m3,105,1,2016nov15 01:54:02.053,44743,99,-5,1,249.69714,,,0,0,.23472914
20,(55),m3,105,3,2016nov15 01:54:02.053,44743,99,-5,1,353.36786,,,7.6536474,.6532833,.66191649
20,(55),m3,105,2,2016nov15 01:54:02.053,44743,99,-5,1,167.67029,,,0,0,.10335439
20,(55),m3,105,2,2016nov15 04:59:43.567,44758,114,-10,1,167.67029,,,0,0,.09351889
20,(55),m3,105,3,2016nov15 04:59:43.567,44758,114,-10,1,368.11401,,,14.746142,.67814344,.69408941
20,(55),m3,105,1,2016nov15 04:59:43.567,44758,114,-10,1,249.69714,,,0,0,.21239166
20,(55),m3,105,3,2016nov15 17:46:26.903,44825,146,-11.09,-1,351.71652,,,-16.397488,-.67632312,.65821123
20,(55),m3,105,2,2016nov15 17:46:26.903,44825,146,-11.09,-1,167.67029,,,0,0,.1044871
20,(55),m3,105,1,2016nov15 17:46:26.903,44825,146,-11.09,-1,249.69714,,,0,0,.23730165
20,(55),m3,105,1,2016nov15 18:10:29.247,44829,70,-20,1,249.69714,,,0,0,.19428615
20,(55),m3,105,2,2016nov15 18:10:29.247,44829,70,-20,1,167.67029,,,0,0,.085546799
20,(55),m3,105,3,2016nov15 18:10:29.247,44829,70,-20,1,380.71225,,,28.995724,.68975687,.72016704
20,(55),m3,105,1,2016nov15 22:25:59.770,44839,95,-5,1,249.69714,,,0,0,.18481071
20,(55),m3,105,3,2016nov15 22:25:59.770,44839,95,-5,1,387.58957,,,6.8773293,.7270264,.73381472
20,(55),m3,105,2,2016nov15 22:25:59.770,44839,95,-5,1,167.67029,,,0,0,.081374638
20,(55),m3,105,1,2016nov15 22:54:49.357,44866,93,-2,1,249.69714,,,0,0,.18115121
20,(55),m3,105,3,2016nov15 22:54:49.357,44866,93,-2,1,387.58957,,,0,0,.71928418
20,(55),m3,105,2,2016nov15 22:54:49.357,44866,93,-2,1,189.84464,,,22.174343,.09019433,.099564642
20,(55),m3,105,3,2016nov15 23:57:11.237,44875,75,-5,1,387.58957,,,0,0,.68420428
20,(55),m3,105,1,2016nov15 23:57:11.237,44875,75,-5,1,274.61954,,,24.922394,.20062278,.22108695
20,(55),m3,105,2,2016nov15 23:57:11.237,44875,75,-5,1,189.84464,,,0,0,.094708815
20,(55),m3,105,2,2016nov16 23:42:40.460,44919,157,-1,1,189.84464,,,0,0,.093766451
20,(55),m3,105,3,2016nov16 23:42:40.460,44919,157,-1,1,387.58957,,,0,0,.6773963
20,(55),m3,105,1,2016nov16 23:42:40.460,44919,157,-1,1,279.06503,,,4.4455028,.22494644,.22883727
20,(55),m3,105,3,2016nov16 23:43:42.143,44922,157,-1,1,387.58957,,,0,0,.67065614
20,(55),m3,105,2,2016nov16 23:43:42.143,44922,157,-1,1,189.84464,,,0,0,.092833459
20,(55),m3,105,1,2016nov16 23:43:42.143,44922,157,-1,1,283.36316,,,4.2981296,.23265934,.23651043
20,(55),m3,105,2,2016nov17 03:23:46.493,44933,152,-10,1,189.84464,,,0,0,.083999187
20,(55),m3,105,3,2016nov17 03:23:46.493,44933,152,-10,1,402.15689,,,14.567316,.68646824,.70199728
20,(55),m3,105,1,2016nov17 03:23:46.493,44933,152,-10,1,283.36316,,,0,0,.21400349
20,(55),m3,105,3,2016nov18 00:03:03.747,45011,121,-10,1,402.15689,,,0,0,.63519347
20,(55),m3,105,2,2016nov18 00:03:03.747,45011,121,-10,1,271.02859,,,81.18396,.12317704,.17116821
20,(55),m3,105,1,2016nov18 00:03:03.747,45011,121,-10,1,283.36316,,,0,0,.19363837
20,(55),m3,105,2,2016nov18 13:10:01.503,45036,150,-.15000001,1,271.02859,,,0,0,.1709116
20,(55),m3,105,1,2016nov18 13:10:01.503,45036,150,-.15000001,1,283.36316,,,0,0,.19334808
20,(55),m3,105,3,2016nov18 13:10:01.503,45036,150,-.15000001,1,402.39294,,,.23604169,.635481,.63574028
20,(55),m3,105,2,2016nov19 00:38:25.157,45149,164,-7,1,271.02859,,,0,0,.15935694
20,(55),m3,105,1,2016nov19 00:38:25.157,45149,164,-7,1,283.36316,,,0,0,.18027659
20,(55),m3,105,3,2016nov19 00:38:25.157,45149,164,-7,1,413.19342,,,10.800484,.64811909,.66036642
20,(55),m3,105,3,2016nov19 00:38:45.140,45150,164,-2,1,413.19342,,,0,0,.64729035
20,(55),m3,105,2,2016nov19 00:38:45.140,45150,164,-2,1,282.96393,,,11.935325,.1675698,.17600282
20,(55),m3,105,1,2016nov19 00:38:45.140,45150,164,-2,1,283.36316,,,0,0,.17670688
20,(55),m3,105,2,2016nov19 06:04:25.717,45189,135,-5,1,282.96393,,,0,0,.16741906
20,(55),m3,105,1,2016nov19 06:04:25.717,45189,135,-5,1,283.36316,,,0,0,.16808878
20,(55),m3,105,3,2016nov19 06:04:25.717,45189,135,-5,1,420.81625,,,7.6228228,.65592498,.66449219
20,(55),m3,105,1,2016nov20 09:43:30.960,45220,76,-3,1,283.36316,,,0,0,.16312099
20,(55),m3,105,3,2016nov20 09:43:30.960,45220,76,-3,1,425.29745,,,4.4812093,.66946214,.67440796
20,(55),m3,105,2,2016nov20 09:43:30.960,45220,76,-3,1,282.96393,,,0,0,.16247106
20,(55),m3,105,2,2016nov20 23:41:13.533,45227,152,-3,-1,282.96393,,,0,0,.16741906
20,(55),m3,105,1,2016nov20 23:41:13.533,45227,152,-3,-1,283.36316,,,0,0,.16808878
20,(55),m3,105,3,2016nov20 23:41:13.533,45227,152,-3,-1,420.81625,,,-4.4812055,-.66946274,.66449219
20,(55),m3,105,3,2016nov20 23:47:59.523,45233,152,-4,1,426.7767,,,5.9604344,.67109203,.67764765
20,(55),m3,105,1,2016nov20 23:47:59.523,45233,152,-4,1,283.36316,,,0,0,.16149789
20,(55),m3,105,2,2016nov20 23:47:59.523,45233,152,-4,1,282.96393,,,0,0,.16085441
20,(55),m3,105,1,2016nov21 21:05:22.183,45287,154,-4,1,283.36316,,,0,0,.15516548
20,(55),m3,105,2,2016nov21 21:05:22.183,45287,154,-4,1,282.96393,,,0,0,.15454724
20,(55),m3,105,3,2016nov21 21:05:22.183,45287,154,-4,1,432.62473,,,5.8480372,.68399018,.69028729
20,(55),m3,105,2,2016nov21 23:40:14.263,45305,128,-20,1,282.96393,,,0,0,.12653257
20,(55),m3,105,1,2016nov21 23:40:14.263,45305,128,-20,1,372.02386,,,88.660713,.22557905,.30830801
20,(55),m3,105,3,2016nov21 23:40:14.263,45305,128,-20,1,432.62473,,,0,0,.56515938
20,(55),m3,105,1,2016nov22 02:58:27.547,45310,63,-15,1,414.21747,,,42.1936,.35550416,.40465519
20,(55),m3,105,3,2016nov22 02:58:27.547,45310,63,-15,1,432.62473,,,0,0,.48643723
20,(55),m3,105,2,2016nov22 02:58:27.547,45310,63,-15,1,282.96393,,,0,0,.1089076
21,(56),m2,79,1,2016nov08 03:02:00.860,52409,756,5,1,9.7618599,9.7618599,,9.7618599,.51219749,.52438527
21,(56),m2,79,1,2016nov08 03:05:44.268,52432,790,3,1,15.407137,15.407137,,5.645277,.53141767,.53844184
21,(56),m2,79,1,2016nov08 03:07:04.655,52440,813,10,1,33.248913,33.248913,,17.841776,.56048232,.58236492
21,(56),m2,79,1,2016nov08 03:09:21.841,52465,838,4,-1,23.925499,33.248913,-9.3234138,-9.3234138,-.42902741,.55953002
21,(56),m2,79,1,2016nov08 03:10:00.529,52470,759,20,1,57.264687,66.588104,-9.3234138,33.339188,.59989464,.63937372
21,(56),m2,79,1,2016nov08 03:10:25.411,52475,757,10,1,72.493057,81.816467,-9.3234138,15.228367,.65666926,.67369187
21,(56),m2,79,1,2016nov08 03:10:54.817,52476,809,10,1,86.999268,96.322678,-9.3234138,14.506207,.68936008,.70474416
21,(56),m2,79,1,2016nov08 03:10:55.332,52477,729,5,-1,70.987434,96.322678,-25.335247,-16.011833,-.31226906,.67037338
21,(56),m2,79,1,2016nov08 03:11:35.034,52480,729,5,-1,56.530399,96.322678,-39.792282,-14.457034,-.3458524,.63767886
21,(56),m2,79,1,2016nov08 03:13:08.166,52486,737,5,1,64.263779,104.05605,-39.792282,7.7333817,.64654768,.65534949
21,(56),m2,79,1,2016nov08 03:18:38.246,52520,729,2,-1,58.56773,104.05605,-45.488331,-5.6960487,-.35112059,.64237273
21,(56),m2,79,1,2016nov08 03:19:11.303,52524,767,15,1,81.03653,126.52486,-45.488331,22.4688,.66759241,.69218737
21,(56),m2,79,1,2016nov08 03:31:49.400,52549,733,70,1,171.23802,216.72635,-45.488331,90.201492,.77604038,.84714472
21,(56),m2,79,1,2016nov08 03:33:49.380,52552,790,-3,-1,167.687,213.17506,-45.488331,-3.551029,-.84482557,.8424896
21,(56),m2,79,1,2016nov08 03:34:21.282,52555,790,-1.76,-1,165.59448,211.08107,-45.488331,-2.092509,-.84109551,.83969289
21,(56),m2,79,1,2016nov08 03:36:04.102,52561,741,3,-1,148.20116,211.08107,-62.88166,-17.39333,-.17247991,.8148762
21,(56),m2,79,1,2016nov08 03:39:21.067,52564,741,3,-1,132.97119,211.08107,-78.111618,-15.229958,-.19698019,.790793
21,(56),m2,79,1,2016nov08 04:34:48.142,52601,734,20,1,157.65529,235.76517,-78.111618,24.684103,.81023806,.82871574
21,(56),m2,79,1,2016nov08 05:04:40.582,52621,741,3,-1,141.29036,235.76517,-94.476547,-16.364929,-.18331885,.80422348
21,(56),m2,79,1,2016nov08 05:04:54.419,52622,748,8,1,151.14468,245.61949,-94.476547,9.8543167,.81182694,.81927556
21,(56),m2,79,1,2016nov08 05:20:48.296,52639,741,3,-1,135.57143,245.61949,-110.0498,-15.573253,-.19263798,.7950623
21,(56),m2,79,1,2016nov08 06:22:07.166,52647,725,3,-1,121.71672,245.61949,-123.90451,-13.85471,-.21653287,.77156466
21,(56),m2,79,1,2016nov08 06:28:10.690,52656,765,10,1,134.49522,258.39798,-123.90451,12.778502,.78256434,.79330313
21,(56),m2,79,1,2016nov08 06:55:06.546,52665,837,50,1,194.255,318.15778,-123.90451,59.759781,.83668309,.874632
21,(56),m2,79,1,2016nov08 08:07:46.403,52669,731,15,1,211.23192,335.13467,-123.90451,16.976915,.88355273,.89209479
21,(56),m2,79,1,2016nov08 08:15:54.496,52672,813,-1,-1,210.11029,334.01291,-123.90451,-1.1216331,-.89155716,.89101034
21,(56),m2,79,1,2016nov08 08:16:41.982,52674,813,-2,-1,207.86287,331.7659,-123.90451,-2.2474191,-.88990968,.88880861
21,(56),m2,79,1,2016nov08 08:17:22.043,52676,813,-3,-1,204.48116,328.38391,-123.90451,-3.3817101,-.88712513,.88542229
21,(56),m2,79,1,2016nov08 16:19:42.946,52791,807,10,-1,139.35805,328.38391,-189.02762,-65.123108,-.15355532,.8011632
21,(56),m2,79,1,2016nov08 17:50:06.800,52804,784,10,-1,96.901169,328.38391,-231.4845,-42.456879,-.23553309,.72492248
21,(56),m2,79,1,2016nov08 17:51:13.818,52806,784,-5,1,116.41724,328.38391,-211.96861,19.516068,.25619915,.76209003
21,(56),m2,79,1,2016nov08 18:40:48.504,52813,784,5,-1,96.901169,328.38391,-231.48468,-19.516066,-.25619918,.72492248
21,(56),m2,79,1,2016nov08 19:27:50.076,52836,778,40,1,148.68832,380.17108,-231.48468,51.787159,.77239227,.81560999
21,(56),m2,79,1,2016nov08 19:34:09.390,52845,839,7,1,157.20518,388.68793,-231.48468,8.5168562,.82189953,.82807595
21,(56),m2,79,1,2016nov08 20:53:29.028,52881,766,4,1,162.01598,393.49872,-231.48468,4.810792,.83146393,.83481717
21,(56),m2,79,1,2016nov08 21:12:22.415,52909,838,-1,1,168.22876,393.49872,-225.27228,6.2127852,.16095841,.84320718
21,(56),m2,79,1,2016nov08 21:42:54.058,52922,832,5,-1,139.93675,393.49872,-253.56427,-28.292007,-.17672835,.80208349
21,(56),m2,79,1,2016nov08 23:25:41.190,52951,761,5,-1,116.90068,393.49872,-276.60034,-23.036076,-.21705087,.76296544
21,(56),m2,79,1,2016nov08 23:32:23.155,52962,761,3,-1,104.8134,393.49872,-288.68762,-12.087282,-.24819475,.74041641
21,(56),m2,79,1,2016nov09 00:59:06.475,52992,743,10,1,118.09527,406.78058,-288.68762,13.281867,.7529062,.76511908
21,(56),m2,79,1,2016nov09 02:28:06.629,53002,845,5,-1,98.350815,406.78058,-308.4321,-19.744453,-.25323567,.72780377
21,(56),m2,79,1,2016nov09 02:55:28.810,53014,733,2,1,101.08865,409.51843,-308.4321,2.7378366,.7305038,.73319364
21,(56),m2,79,1,2016nov09 02:57:05.936,53016,733,1,1,102.45008,410.87985,-308.4321,1.3614303,.73452163,.73584837
21,(56),m2,79,1,2016nov09 07:43:11.224,53048,769,5,-1,84.711044,410.87985,-326.17114,-17.73904,-.28186417,.69996065
21,(56),m2,79,1,2016nov09 08:22:42.892,53070,812,10,1,98.709206,424.87802,-326.17114,13.998159,.71437961,.72851318
21,(56),m2,79,1,2016nov10 00:21:51.585,53105,749,5,-1,81.410309,424.87802,-343.47003,-17.298895,-.2890358,.69298315
21,(56),m2,79,1,2016nov10 03:39:48.349,53125,741,-5,1,98.709198,424.87802,-326.17157,17.298893,.28903583,.72851312
21,(56),m2,79,1,2016nov10 21:27:52.087,53176,758,15,1,118.7698,444.93863,-326.17157,20.060602,.74773431,.76632911
21,(56),m2,79,1,2016nov10 21:53:06.707,53186,819,100,-1,-93.497383,444.93863,-538.43872,-212.26718,-.47110438,.28191671
21,(56),m2,79,1,2016nov10 21:53:42.493,53187,819,-100,1,118.7698,444.93863,-326.17157,212.26718,.47110438,.76632911
21,(56),m2,79,1,2016nov10 21:54:20.463,53188,819,40,1,168.34869,494.51752,-326.17157,49.578899,.80679482,.84336573
21,(56),m2,79,1,2016nov10 21:56:38.508,53192,819,-20,-1,144.14975,470.3186,-326.17157,-24.198942,-.82648242,.80868644
21,(56),m2,79,1,2016nov10 21:57:20.004,53194,819,-10,-1,131.6302,457.79861,-326.17157,-12.519544,-.79875118,.78856581
21,(56),m2,79,1,2016nov10 21:58:56.661,53196,819,-10,-1,118.76979,444.93863,-326.17157,-12.860415,-.77757984,.76632911
21,(56),m2,79,1,2016nov10 22:27:50.836,53266,766,1,1,120.07273,446.24155,-326.17157,1.3029416,.76749414,.76865417
21,(56),m2,79,1,2016nov10 22:29:26.157,53276,810,2,1,122.66694,448.83575,-326.17157,2.5942054,.77094901,.77323514
21,(56),m2,79,1,2016nov10 23:23:18.128,53327,724,7,1,131.63022,457.79904,-326.17157,8.9632759,.78096449,.78856581
21,(56),m2,79,1,2016nov11 01:25:01.502,53370,810,-2,-1,129.0871,455.25583,-326.17157,-2.5431209,-.78643531,.78429461
21,(56),m2,79,1,2016nov11 04:16:05.288,53415,763,30,1,165.97281,492.14154,-326.17157,36.885712,.81332308,.8402015
21,(56),m2,79,1,2016nov11 07:50:55.553,53491,776,5,-1,138.14539,492.14154,-353.99899,-27.827431,-.17967883,.79922438
21,(56),m2,79,1,2016nov11 09:47:29.189,53495,827,10,1,150.50787,504.50403,-353.99899,12.362482,.80889904,.81833076
21,(56),m2,79,1,2016nov11 09:53:51.452,53502,788,10,1,162.59848,516.5946,-353.99899,12.090608,.8270883,.83561885
21,(56),m2,79,1,2016nov11 10:39:44.087,53513,776,5,-1,135.45055,516.5946,-381.14691,-27.147934,-.18417607,.79486525
21,(56),m2,79,1,2016nov11 11:47:47.637,53522,773,2,1,137.96027,519.10437,-381.14691,2.509717,.7969026,.79892719
21,(56),m2,79,1,2016nov11 15:58:59.109,53545,792,20,-1,63.713814,519.10437,-455.39337,-74.246452,-.26937315,.65410626
21,(56),m2,79,1,2016nov11 17:26:33.765,53550,785,20,1,92.867378,548.25793,-455.39337,29.153564,.68602246,.71680617
21,(56),m2,79,1,2016nov11 17:32:32.066,53553,820,1,1,94.25972,549.65027,-455.39337,1.3923399,.71821541,.71962398
21,(56),m2,79,1,2016nov11 21:40:26.822,53590,735,5,1,101.14207,556.53259,-455.39337,6.8823462,.72649646,.73329812
21,(56),m2,79,1,2016nov13 18:40:45.315,53623,779,10,1,114.5446,569.93512,-455.39337,13.402538,.74612731,.75867814
21,(56),m2,79,1,2016nov14 00:50:42.283,53626,760,10,1,127.52665,582.91718,-455.39337,12.982047,.77029455,.78164297
21,(56),m2,79,1,2016nov14 18:52:09.009,53653,841,10,1,140.15036,595.54089,-455.39337,12.62371,.79216015,.80242234
21,(56),m2,79,1,2016nov14 22:35:05.058,53668,733,-5,-1,133.87988,589.27014,-455.39337,-6.2704701,-.79738837,.79229236
21,(56),m2,79,1,2016nov15 01:25:32.699,53698,738,10,1,146.34406,601.73431,-455.39337,12.464179,.80229914,.81205833
21,(56),m2,79,1,2016nov15 11:18:45.543,53760,833,10,1,158.52258,613.91284,-455.39337,12.178525,.82111752,.82994336
21,(56),m2,79,1,2016nov15 15:26:59.779,53794,745,5,-1,132.17128,613.91284,-481.74469,-26.351301,-.18974395,.78946656
21,(56),m2,79,1,2016nov15 18:17:53.425,53817,805,20,1,156.89214,638.63367,-481.74469,24.720854,.80903357,.8276298
21,(56),m2,79,1,2016nov15 19:14:28.375,53833,760,9.54,1,168.30946,650.05103,-481.74469,11.417326,.83557218,.84331387
21,(56),m2,79,1,2016nov15 22:19:32.811,53856,733,-4,-1,163.54831,645.29004,-481.74469,-4.761147,-.84013367,.83691937
21,(56),m2,79,1,2016nov15 23:32:16.771,53867,843,2,1,165.93341,647.67511,-481.74469,2.3851078,.83853656,.84014857
21,(56),m2,79,1,2016nov16 00:18:37.502,53922,842,4,1,170.67668,652.4184,-481.74469,4.7432685,.84330034,.84641647
21,(56),m2,79,1,2016nov16 00:19:43.006,53926,733,-10,-1,158.74989,640.49139,-481.74469,-11.926784,-.838449,.83026391
21,(56),m2,79,1,2016nov16 00:23:31.172,53942,842,6,1,165.93341,647.67493,-481.74469,7.1835098,.83524632,.84014857
21,(56),m2,79,1,2016nov17 03:15:27.527,54056,729,-3,1,186.37627,647.67493,-461.30176,20.442862,.14675049,.86573493
21,(56),m2,79,1,2016nov17 04:00:02.771,54070,835,1,1,187.53046,648.8291,-461.30176,1.1541914,.86640745,.86707085
21,(56),m2,79,1,2016nov17 04:49:43.105,54071,793,3,1,190.98253,652.28119,-461.30176,3.4520724,.86904317,.87099952
21,(56),m2,79,1,2016nov17 08:04:50.873,54095,765,-11,-1,178.24538,639.5437,-461.30176,-12.737148,-.86361563,.85599959
21,(56),m2,79,1,2016nov18 13:36:14.589,54141,764,5,1,184.06247,645.36078,-461.30176,5.8170962,.8595354,.86302257
21,(56),m2,79,1,2016nov18 16:56:03.018,54167,804,10,-1,127.08904,645.36078,-518.27521,-56.973438,-.17552039,.78089511
21,(56),m2,79,1,2016nov18 23:45:10.323,54206,734,-14,-1,108.78116,627.05267,-518.27521,-18.307878,-.76469809,.74796939
21,(56),m2,79,1,2016nov19 00:26:43.968,54217,750,20,1,134.70981,652.98132,-518.27521,25.928654,.7713474,.7936548
21,(56),m2,79,1,2016nov19 01:12:06.261,54225,736,10,1,147.15387,665.42535,-518.27521,12.444057,.80359644,.81329113
21,(56),m2,79,1,2016nov19 05:46:46.398,54275,770,10,1,159.31502,677.58655,-518.27521,12.161141,.82229125,.83105886
21,(56),m2,79,1,2016nov19 06:00:04.806,54291,800,2,1,161.71674,679.98822,-518.27521,2.4017179,.83273727,.83440411
21,(56),m2,79,1,2016nov20 03:03:46.755,54319,789,10,1,173.58772,691.85919,-518.27521,11.870984,.84239012,.85016263
21,(56),m2,79,1,2016nov21 03:48:08.306,54356,848,3,1,177.10725,695.37878,-518.27521,3.519537,.85238487,.85459101
21,(56),m2,79,1,2016nov21 09:03:13.907,54378,850,10,-1,122.68451,695.37878,-572.69794,-54.422749,-.1837467,.7732659
21,(56),m2,79,1,2016nov21 09:29:36.807,54388,801,10,1,135.43661,708.13086,-572.69794,12.752106,.78418422,.79484254
21,(56),m2,79,1,2016nov21 22:35:09.769,54469,838,.3695994,1,139.00948,708.59283,-569.58691,3.5728655,.27988738,.80060738
21,(56),m2,79,1,2016nov21 22:35:23.637,54471,838,.63028389,-1,135.43706,708.13086,-572.69696,-3.5724225,-.2799221,.79484326
21,(56),m2,79,1,2016nov21 22:36:27.847,54476,838,1,-1,130.6545,708.13086,-577.47949,-4.7825627,-.20909292,.78693444
21,(56),m2,79,1,2016nov21 22:46:43.516,54486,838,.99000001,-1,126.0907,708.13086,-582.04327,-4.5637946,-.21692476,.7791822
21,(56),m2,79,1,2016nov21 23:01:41.140,54508,816,4,1,131.19579,713.23596,-582.04327,5.1050816,.78353304,.7878406
21,(56),m2,79,1,2016nov22 02:19:40.774,54574,753,4.6599998,-1,110.91441,713.23596,-602.32471,-20.281378,-.22976743,.75196952
21,(56),m3,106,3,2016nov08 03:01:50.800,43561,66,-50,1,127.95119,,,127.95119,.39077401,.54510194
21,(56),m3,106,2,2016nov08 03:01:50.800,43561,66,-50,1,0,,,0,0,.15163267
21,(56),m3,106,1,2016nov08 03:01:50.800,43561,66,-50,1,69.31472,,,0,0,.30326533
21,(56),m3,106,1,2016nov08 03:05:16.143,43581,93,-3,1,78.884094,,,9.5693769,.31350005,.32385695
21,(56),m3,106,2,2016nov08 03:05:16.143,43581,93,-3,1,0,,,0,0,.14715125
21,(56),m3,106,3,2016nov08 03:05:16.143,43581,93,-3,1,127.95119,,,0,0,.52899176
21,(56),m3,106,3,2016nov08 04:05:04.907,43610,62,-10,1,127.95119,,,0,0,.47865158
21,(56),m3,106,1,2016nov08 04:05:04.907,43610,62,-10,1,78.884094,,,0,0,.29303789
21,(56),m3,106,2,2016nov08 04:05:04.907,43610,62,-10,1,53.924576,,,53.924576,.18544421,.22831056
21,(56),m3,106,3,2016nov08 04:41:05.897,43645,98,-10,1,147.8136,,,19.862406,.50346369,.5282644
21,(56),m3,106,1,2016nov08 04:41:05.897,43645,98,-10,1,78.884094,,,0,0,.26515165
21,(56),m3,106,2,2016nov08 04:41:05.897,43645,98,-10,1,53.924576,,,0,0,.20658393
21,(56),m3,106,1,2016nov08 04:54:53.117,43651,88,-10,1,78.884094,,,0,0,.23991914
21,(56),m3,106,3,2016nov08 04:54:53.117,43651,88,-10,1,147.8136,,,0,0,.47799343
21,(56),m3,106,2,2016nov08 04:54:53.117,43651,88,-10,1,95.075623,,,41.151043,.24300721,.28208748
21,(56),m3,106,1,2016nov08 05:05:16.337,43660,124,-5,1,98.251579,,,19.367487,.25816461,.27698871
21,(56),m3,106,2,2016nov08 05:05:16.337,43660,124,-5,1,95.075623,,,0,0,.26832989
21,(56),m3,106,3,2016nov08 05:05:16.337,43660,124,-5,1,147.8136,,,0,0,.45468137
21,(56),m3,106,3,2016nov08 05:10:36.760,43671,152,-20,1,147.8136,,,0,0,.37226161
21,(56),m3,106,2,2016nov08 05:10:36.760,43671,152,-20,1,95.075623,,,0,0,.21968994
21,(56),m3,106,1,2016nov08 05:10:36.760,43671,152,-20,1,156.99249,,,58.740906,.34047824,.40804845
21,(56),m3,106,1,2016nov08 05:36:03.393,43695,83,-4,1,166.52484,,,9.532342,.41962406,.43125921
21,(56),m3,106,3,2016nov08 05:36:03.393,43695,83,-4,1,147.8136,,,0,0,.35766503
21,(56),m3,106,2,2016nov08 05:36:03.393,43695,83,-4,1,95.075623,,,0,0,.21107577
21,(56),m3,106,2,2016nov08 05:48:29.493,43716,83,-2,1,104.21557,,,9.1399431,.21881974,.22669753
21,(56),m3,106,3,2016nov08 05:48:29.493,43716,83,-2,1,147.8136,,,0,0,.35058278
21,(56),m3,106,1,2016nov08 05:48:29.493,43716,83,-2,1,166.52484,,,0,0,.42271969
21,(56),m3,106,1,2016nov08 05:48:35.813,43717,83,-1,1,168.87451,,,2.3496759,.4255906,.42846373
21,(56),m3,106,2,2016nov08 05:48:35.813,43717,83,-1,1,104.21557,,,0,0,.22444186
21,(56),m3,106,3,2016nov08 05:48:35.813,43717,83,-1,1,147.8136,,,0,0,.34709442
21,(56),m3,106,1,2016nov08 06:23:01.330,43743,157,-5,1,180.17726,,,11.302743,.4423705,.45633787
21,(56),m3,106,2,2016nov08 06:23:01.330,43743,157,-5,1,104.21557,,,0,0,.21349569
21,(56),m3,106,3,2016nov08 06:23:01.330,43743,157,-5,1,147.8136,,,0,0,.33016643
21,(56),m3,106,1,2016nov08 06:42:23.587,43753,141,-25,1,228.56801,,,48.390751,.51662767,.57659549
21,(56),m3,106,3,2016nov08 06:42:23.587,43753,141,-25,1,147.8136,,,0,0,.25713387
21,(56),m3,106,2,2016nov08 06:42:23.587,43753,141,-25,1,104.21557,,,0,0,.16627061
21,(56),m3,106,1,2016nov08 07:07:28.997,43773,73,-2,1,232.01158,,,3.4435718,.58079231,.58497947
21,(56),m3,106,3,2016nov08 07:07:28.997,43773,73,-2,1,147.8136,,,0,0,.25204229
21,(56),m3,106,2,2016nov08 07:07:28.997,43773,73,-2,1,104.21557,,,0,0,.16297823
21,(56),m3,106,3,2016nov08 07:07:37.750,43774,73,-1,1,147.8136,,,0,0,.24953441
21,(56),m3,106,1,2016nov08 07:07:37.750,43774,73,-1,1,232.01158,,,0,0,.57915878
21,(56),m3,106,2,2016nov08 07:07:37.750,43774,73,-1,1,110.19947,,,5.9839048,.16711496,.17130673
21,(56),m3,106,2,2016nov08 07:12:41.887,43795,89,-8,1,110.19947,,,0,0,.15813604
21,(56),m3,106,1,2016nov08 07:12:41.887,43795,89,-8,1,245.4478,,,13.436222,.59540546,.61151469
21,(56),m3,106,3,2016nov08 07:12:41.887,43795,89,-8,1,147.8136,,,0,0,.23034932
21,(56),m3,106,2,2016nov08 08:17:18.893,43842,136,-5,1,110.19947,,,0,0,.15042366
21,(56),m3,106,3,2016nov08 08:17:18.893,43842,136,-5,1,147.8136,,,0,0,.21911505
21,(56),m3,106,1,2016nov08 08:17:18.893,43842,136,-5,1,253.49908,,,8.0512829,.62101907,.63046128
21,(56),m3,106,1,2016nov08 12:22:25.637,43890,158,-10,1,268.92694,,,15.427856,.64817816,.66562754
21,(56),m3,106,3,2016nov08 12:22:25.637,43890,158,-10,1,147.8136,,,0,0,.1982635
21,(56),m3,106,2,2016nov08 12:22:25.637,43890,158,-10,1,110.19947,,,0,0,.13610896
21,(56),m3,106,2,2016nov08 13:10:56.363,43895,142,-10,1,110.19947,,,0,0,.12315647
21,(56),m3,106,3,2016nov08 13:10:56.363,43895,142,-10,1,147.8136,,,0,0,.17939621
21,(56),m3,106,1,2016nov08 13:10:56.363,43895,142,-10,1,283.59662,,,14.669674,.68167841,.69744736
21,(56),m3,106,3,2016nov08 14:24:23.050,43926,132,-5,1,172.95155,,,25.137959,.19890238,.21941753
21,(56),m3,106,2,2016nov08 14:24:23.050,43926,132,-5,1,110.19947,,,0,0,.11715005
21,(56),m3,106,1,2016nov08 14:24:23.050,43926,132,-5,1,283.59662,,,0,0,.66343242
21,(56),m3,106,1,2016nov08 14:48:18.750,43933,146,-10,1,298.31143,,,14.714805,.67958766,.69546103
21,(56),m3,106,3,2016nov08 14:48:18.750,43933,146,-10,1,172.95155,,,0,0,.19853717
21,(56),m3,106,2,2016nov08 14:48:18.750,43933,146,-10,1,110.19947,,,0,0,.10600174
21,(56),m3,106,3,2016nov08 15:06:58.830,43939,150,-10,1,172.95155,,,0,0,.17964385
21,(56),m3,106,1,2016nov08 15:06:58.830,43939,150,-10,1,312.39407,,,14.082636,.71009433,.72444183
21,(56),m3,106,2,2016nov08 15:06:58.830,43939,150,-10,1,110.19947,,,0,0,.095914342
